timestamp,status,comments,ce_symbol,ce_entry_price,ce_ltp,ce_sl_price,ce_real_entered,pe_symbol,pe_entry_price,pe_ltp,pe_sl_price,pe_real_entered,ce_hedge_symbol,ce_hedge_entry,pe_hedge_symbol,pe_hedge_entry
2025-10-04 04:33:33,INITIALIZING,State file created during initialization,,0.0,0.0,0.0,False,,0.0,0.0,0.0,False,,0.0,,0.0
2025-10-04 04:33:33,RECOVERED,Successfully recovered state: INITIALIZING,,0.0,0.0,0.0,False,,0.0,0.0,0.0,False,,0.0,,0.0
2025-10-04 04:33:53,RECOVERED,Successfully recovered state: RECOVERED,,0.0,0.0,0.0,False,,0.0,0.0,0.0,False,,0.0,,0.0
2025-10-04 04:43:54,RECOVERED,Successfully recovered state: RECOVERED,,0.0,0.0,0.0,False,,0.0,0.0,0.0,False,,0.0,,0.0
2025-10-04 04:44:10,RECOVERED,Successfully recovered state: RECOVERED,,0.0,0.0,0.0,False,,0.0,0.0,0.0,False,,0.0,,0.0
2025-10-04 05:12:57,RECOVERED,Successfully recovered state: RECOVERED,,0.0,0.0,0.0,False,,0.0,0.0,0.0,False,,0.0,,0.0
2025-10-04 05:13:12,RECOVERED,Successfully recovered state: RECOVERED,,0.0,0.0,0.0,False,,0.0,0.0,0.0,False,,0.0,,0.0
2025-10-04 05:17:00,RECOVERED,Successfully recovered state: RECOVERED,,0.0,0.0,0.0,False,,0.0,0.0,0.0,False,,0.0,,0.0
2025-10-04 05:17:17,RECOVERED,Successfully recovered state: RECOVERED,,0.0,0.0,0.0,False,,0.0,0.0,0.0,False,,0.0,,0.0
2025-10-04 12:28:29,RECOVERED,Successfully recovered state: RECOVERED,,0.0,0.0,0.0,False,,0.0,0.0,0.0,False,,0.0,,0.0
2025-10-04 12:28:44,RECOVERED,Successfully recovered state: RECOVERED,,0.0,0.0,0.0,False,,0.0,0.0,0.0,False,,0.0,,0.0
2025-10-04 12:29:36,RECOVERED,Successfully recovered state: RECOVERED,,0.0,0.0,0.0,False,,0.0,0.0,0.0,False,,0.0,,0.0
2025-10-04 12:29:41,RECOVERED,Successfully recovered state: RECOVERED,,0.0,0.0,0.0,False,,0.0,0.0,0.0,False,,0.0,,0.0
2025-10-04 12:29:51,RECOVERED,Successfully recovered state: RECOVERED,,0.0,0.0,0.0,False,,0.0,0.0,0.0,False,,0.0,,0.0
2025-10-04 12:29:58,RECOVERED,Successfully recovered state: RECOVERED,,0.0,0.0,0.0,False,,0.0,0.0,0.0,False,,0.0,,0.0
2025-10-04 12:40:03,RECOVERED,Successfully recovered state: RECOVERED,,0.0,0.0,0.0,False,,0.0,0.0,0.0,False,,0.0,,0.0
2025-10-04 12:40:21,RECOVERED,Successfully recovered state: RECOVERED,,0.0,0.0,0.0,False,,0.0,0.0,0.0,False,,0.0,,0.0
2025-10-04 12:42:18,RECOVERED,Successfully recovered state: RECOVERED,,0.0,0.0,0.0,False,,0.0,0.0,0.0,False,,0.0,,0.0
2025-10-04 12:42:36,RECOVERED,Successfully recovered state: RECOVERED,,0.0,0.0,0.0,False,,0.0,0.0,0.0,False,,0.0,,0.0
2025-10-04 12:46:12,RECOVERED,Successfully recovered state: RECOVERED,,0.0,0.0,0.0,False,,0.0,0.0,0.0,False,,0.0,,0.0
2025-10-04 12:46:30,RECOVERED,Successfully recovered state: RECOVERED,,0.0,0.0,0.0,False,,0.0,0.0,0.0,False,,0.0,,0.0
2025-10-04 12:50:50,RECOVERED,Successfully recovered state: RECOVERED,,0.0,0.0,0.0,False,,0.0,0.0,0.0,False,,0.0,,0.0
2025-10-04 12:51:08,RECOVERED,Successfully recovered state: RECOVERED,,0.0,0.0,0.0,False,,0.0,0.0,0.0,False,,0.0,,0.0
2025-10-04 12:54:19,RECOVERED,Successfully recovered state: RECOVERED,,0.0,0.0,0.0,False,,0.0,0.0,0.0,False,,0.0,,0.0
2025-10-04 12:54:56,RECOVERED,Successfully recovered state: RECOVERED,,0.0,0.0,0.0,False,,0.0,0.0,0.0,False,,0.0,,0.0
2025-10-04 12:59:22,RECOVERED,Successfully recovered state: RECOVERED,,0.0,0.0,0.0,False,,0.0,0.0,0.0,False,,0.0,,0.0
2025-10-04 13:03:08,RECOVERED,Successfully recovered state: RECOVERED,,0.0,0.0,0.0,False,,0.0,0.0,0.0,False,,0.0,,0.0
2025-10-04 13:03:23,RECOVERED,Successfully recovered state: RECOVERED,,0.0,0.0,0.0,False,,0.0,0.0,0.0,False,,0.0,,0.0
2025-10-04 13:09:04,RECOVERED,Successfully recovered state: RECOVERED,,0.0,0.0,0.0,False,,0.0,0.0,0.0,False,,0.0,,0.0
2025-10-04 13:09:19,RECOVERED,Successfully recovered state: RECOVERED,,0.0,0.0,0.0,False,,0.0,0.0,0.0,False,,0.0,,0.0
2025-10-04 13:12:12,RECOVERED,Successfully recovered state: RECOVERED,,0.0,0.0,0.0,False,,0.0,0.0,0.0,False,,0.0,,0.0
2025-10-04 13:12:27,RECOVERED,Successfully recovered state: RECOVERED,,0.0,0.0,0.0,False,,0.0,0.0,0.0,False,,0.0,,0.0
2025-10-04 13:13:33,RECOVERED,Successfully recovered state: RECOVERED,,0.0,0.0,0.0,False,,0.0,0.0,0.0,False,,0.0,,0.0
2025-10-04 13:13:49,RECOVERED,Successfully recovered state: RECOVERED,,0.0,0.0,0.0,False,,0.0,0.0,0.0,False,,0.0,,0.0
2025-10-04 13:14:52,RECOVERED,Successfully recovered state: RECOVERED,,0.0,0.0,0.0,False,,0.0,0.0,0.0,False,,0.0,,0.0
2025-10-04 13:15:07,RECOVERED,Successfully recovered state: RECOVERED,,0.0,0.0,0.0,False,,0.0,0.0,0.0,False,,0.0,,0.0
2025-10-04 13:15:30,RECOVERED,Successfully recovered state: RECOVERED,,0.0,0.0,0.0,False,,0.0,0.0,0.0,False,,0.0,,0.0
2025-10-04 13:16:46,RECOVERED,Successfully recovered state: RECOVERED,,0.0,0.0,0.0,False,,0.0,0.0,0.0,False,,0.0,,0.0
2025-10-04 13:17:04,RECOVERED,Successfully recovered state: RECOVERED,,0.0,0.0,0.0,False,,0.0,0.0,0.0,False,,0.0,,0.0
2025-10-04 13:34:20,RECOVERED,Successfully recovered state: RECOVERED,,0.0,0.0,0.0,False,,0.0,0.0,0.0,False,,0.0,,0.0
2025-10-04 13:34:38,RECOVERED,Successfully recovered state: RECOVERED,,0.0,0.0,0.0,False,,0.0,0.0,0.0,False,,0.0,,0.0
2025-10-04 13:38:58,RECOVERED,Successfully recovered state: RECOVERED,,0.0,0.0,0.0,False,,0.0,0.0,0.0,False,,0.0,,0.0
2025-10-04 13:39:15,RECOVERED,Successfully recovered state: RECOVERED,,0.0,0.0,0.0,False,,0.0,0.0,0.0,False,,0.0,,0.0
2025-10-04 13:47:34,RECOVERED,Successfully recovered state: RECOVERED,,0.0,0.0,0.0,False,,0.0,0.0,0.0,False,,0.0,,0.0
2025-10-04 13:47:51,RECOVERED,Successfully recovered state: RECOVERED,,0.0,0.0,0.0,False,,0.0,0.0,0.0,False,,0.0,,0.0
2025-10-04 13:50:25,RECOVERED,Successfully recovered state: RECOVERED,,0.0,0.0,0.0,False,,0.0,0.0,0.0,False,,0.0,,0.0
2025-10-04 13:50:45,RECOVERED,Successfully recovered state: RECOVERED,,0.0,0.0,0.0,False,,0.0,0.0,0.0,False,,0.0,,0.0
2025-10-04 14:11:30,RECOVERED,Successfully recovered state: RECOVERED,,0.0,0.0,0.0,False,,0.0,0.0,0.0,False,,0.0,,0.0
2025-10-04 14:11:46,RECOVERED,Successfully recovered state: RECOVERED,,0.0,0.0,0.0,False,,0.0,0.0,0.0,False,,0.0,,0.0
2025-10-04 14:13:06,RECOVERED,Successfully recovered state: RECOVERED,,0.0,0.0,0.0,False,,0.0,0.0,0.0,False,,0.0,,0.0
2025-10-04 14:14:25,RECOVERED,Successfully recovered state: RECOVERED,,0.0,0.0,0.0,False,,0.0,0.0,0.0,False,,0.0,,0.0
